Name,Price,Score,Rating,Reviews,Address,Link,Latitude,Longitude
The Circus Hostel,232,8.8,Fabulous,2207,"Weinbergsweg 1a, Mitte, 10119 Berlin, Germany",https://www.booking.com/hotel/de/the-circus-hostel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=157&sr_order=popularity&srpvid=f3830d8280430220&srepoch=1710294919&all_sr_blocks=41536502_93845602_2_2_0&highlighted_blocks=41536502_93845602_2_2_0&matching_block_id=41536502_93845602_2_2_0&sr_pri_blocks=41536502_93845602_2_2_0__21223&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5301333,13.401922
Hotel Adlon Kempinski Berlin,817,9.2,Superb,3900,"Unter den Linden 77, Mitte, 10117 Berlin, Germany",https://www.booking.com/hotel/de/adlon-kempinski-berlin.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=95&sr_order=popularity&srpvid=76670d82307f007a&srepoch=1710294919&all_sr_blocks=6266502_91460283_2_2_0&highlighted_blocks=6266502_91460283_2_2_0&matching_block_id=6266502_91460283_2_2_0&sr_pri_blocks=6266502_91460283_2_2_0__74800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5156672,13.3800591
Courtyard by Marriott Berlin City Center,238,8.7,Fabulous,1308,"Axel-Springer-Str. 55, Mitte, 10117 Berlin, Germany",https://www.booking.com/hotel/de/courtyard-by-marriott-berlin-mitte.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=9c5c0d82fe950434&srepoch=1710294919&all_sr_blocks=7395407_369957873_2_2_0&highlighted_blocks=7395407_369957873_2_2_0&matching_block_id=7395407_369957873_2_2_0&sr_pri_blocks=7395407_369957873_2_2_0__21800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5097343,13.3998466
NH Collection Berlin Mitte am Checkpoint Charlie,327,8.3,Very Good,8464,"Leipziger Str. 106 - 111, Mitte, 10117 Berlin, Germany",https://www.booking.com/hotel/de/nhberlinmitte.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=55&sr_order=popularity&srpvid=79e70d82efb80160&srepoch=1710294919&all_sr_blocks=6057010_113767171_0_2_0&highlighted_blocks=6057010_113767171_0_2_0&matching_block_id=6057010_113767171_0_2_0&sr_pri_blocks=6057010_113767171_0_2_0__29950&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.51071,13.38852
Cozy flat near Ku'damm with free parking,508,8.1,Very Good,56,"36 Leibnizstraße, Charlottenburg-Wilmersdorf, 10625 Berlin, Germany",https://www.booking.com/hotel/de/cozy-flat-close-to-ku-damm-w-free-parking.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=186&sr_order=popularity&srpvid=eb8c0d82dc480070&srepoch=1710294919&all_sr_blocks=838537701_385523068_2_0_0&highlighted_blocks=838537701_385523068_2_0_0&matching_block_id=838537701_385523068_2_0_0&sr_pri_blocks=838537701_385523068_2_0_0__46460&from=searchresults#hotelTmpl,52.506,13.31416
Jasper's Boutique Hotel,306,8.1,Very Good,337,"27 Anklamer Straße, Mitte, 10115 Berlin, Germany",https://www.booking.com/hotel/de/we.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=153&sr_order=popularity&srpvid=f3830d8280430220&srepoch=1710294919&all_sr_blocks=306293103_340884249_2_0_0&highlighted_blocks=306293103_340884249_2_0_0&matching_block_id=306293103_340884249_2_0_0&sr_pri_blocks=306293103_340884249_2_0_0__28000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5365409,13.4006921
Emma by Schulz Hotel Berlin Friedrichshain,393,8.7,Fabulous,247,"Stralauer Platz 36, Friedrichshain-Kreuzberg, 10243 Berlin, Germany",https://www.booking.com/hotel/de/schulz-plus.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&srpvid=79e70d82efb80160&srepoch=1710294919&all_sr_blocks=690140301_384687864_2_0_0&highlighted_blocks=690140301_384687864_2_0_0&matching_block_id=690140301_384687864_2_0_0&sr_pri_blocks=690140301_384687864_2_0_0__32396&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5085164,13.4340902
Z-Suites K7,1593,8.7,Fabulous,3,"7 Krausnickstraße, Mitte, 10115 Berlin, Germany",https://www.booking.com/hotel/de/z-suites.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=200&sr_order=popularity&srpvid=eb8c0d82dc480070&srepoch=1710294919&all_sr_blocks=1002645705_388622688_2_0_0&highlighted_blocks=1002645705_388622688_2_0_0&matching_block_id=1002645705_388622688_2_0_0&sr_pri_blocks=1002645705_388622688_2_0_0__145800&from=searchresults#hotelTmpl,52.5250747,13.3973568
Monbijou Hotel,490,8.5,Very Good,2180,"Monbijouplatz 1, Mitte, 10178 Berlin, Germany",https://www.booking.com/hotel/de/monbijou.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=198&sr_order=popularity&srpvid=eb8c0d82dc480070&srepoch=1710294919&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__44802&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.522988,13.4000195
H10 Berlin Ku'damm,269,8.3,Very Good,5453,"Joachimsthaler Str. 31-32, Charlottenburg-Wilmersdorf, 10719 Berlin, Germany",https://www.booking.com/hotel/de/h10-berlin-ku-damm.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=72&sr_order=popularity&srpvid=79e70d82efb80160&srepoch=1710294919&all_sr_blocks=27856829_91470853_0_2_0&highlighted_blocks=27856829_91470853_0_2_0&matching_block_id=27856829_91470853_0_2_0&sr_pri_blocks=27856829_91470853_0_2_0__24608&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.50210370000001,13.3314409
Berlin Marriott Hotel,490,8.6,Fabulous,2597,"Inge-Beisheim-Platz 1, Mitte, 10785 Berlin, Germany",https://www.booking.com/hotel/de/marriott-am-potsdamer-platz.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=73&sr_order=popularity&srpvid=79e70d82efb80160&srepoch=1710294919&all_sr_blocks=7395303_265772873_2_2_0&highlighted_blocks=7395303_265772873_2_2_0&matching_block_id=7395303_265772873_2_2_0&sr_pri_blocks=7395303_265772873_2_2_0__44800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.51087500000001,13.3762494
Hotel Elba am Kurfürstendamm - Design Chambers,385,8.4,Very Good,1111,"Bleibtreustr. 26, Charlottenburg-Wilmersdorf, 10707 Berlin, Germany",https://www.booking.com/hotel/de/hotelpensionelbakurf.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=197&sr_order=popularity&srpvid=eb8c0d82dc480070&srepoch=1710294919&all_sr_blocks=6077502_91903990_2_2_0&highlighted_blocks=6077502_91903990_2_2_0&matching_block_id=6077502_91903990_2_2_0&sr_pri_blocks=6077502_91903990_2_2_0__35200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5003534,13.3190184
Hotel Palace Berlin,300,8.8,Fabulous,3542,"Budapester Str. 45, Charlottenburg-Wilmersdorf, 10787 Berlin, Germany",https://www.booking.com/hotel/de/hotelpalace.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=97&sr_order=popularity&srpvid=76670d82307f007a&srepoch=1710294919&all_sr_blocks=6041415_91903876_2_2_0&highlighted_blocks=6041415_91903876_2_2_0&matching_block_id=6041415_91903876_2_2_0&sr_pri_blocks=6041415_91903876_2_2_0__34965&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5048569,13.3380314
Best Western Plus Plaza Berlin Kurfürstendamm,217,7.8,Good,5218,"Kurfürstendamm 203, Charlottenburg-Wilmersdorf, 10719 Berlin, Germany",https://www.booking.com/hotel/de/amedia-berlin-kurfa1-4rstendamm.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=77&sr_order=popularity&srpvid=76670d82307f007a&srepoch=1710294919&all_sr_blocks=46478708_88936406_2_2_0&highlighted_blocks=46478708_88936406_2_2_0&matching_block_id=46478708_88936406_2_2_0&sr_pri_blocks=46478708_88936406_2_2_0__19900&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5018278,13.3229249
H+ Hotel Berlin Mitte,316,8.4,Very Good,8456,"Chausseestr. 118-120, Mitte, 10115 Berlin, Germany",https://www.booking.com/hotel/de/h-hotel-berlin-mitte.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=68&sr_order=popularity&srpvid=79e70d82efb80160&srepoch=1710294919&all_sr_blocks=6158102_380547097_0_1_0&highlighted_blocks=6158102_380547097_0_1_0&matching_block_id=6158102_380547097_0_1_0&sr_pri_blocks=6158102_380547097_0_1_0__28928&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5295898,13.3840763
Hotel M68,228,7.4,Good,1873,"Mauerstraße 68, Mitte, 10117 Berlin, Germany",https://www.booking.com/hotel/de/m68.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=158&sr_order=popularity&srpvid=f3830d8280430220&srepoch=1710294919&all_sr_blocks=7890801_96379789_0_2_0&highlighted_blocks=7890801_96379789_0_2_0&matching_block_id=7890801_96379789_0_2_0&sr_pri_blocks=7890801_96379789_0_2_0__20900&from=searchresults#hotelTmpl,52.5105142,13.3867081
SKY LOFT in the Heart of Berlin,931,8.8,Fabulous,17,"114 Torstraße, Mitte, 10119 Berlin, Germany",https://www.booking.com/hotel/de/sky-loft-in-the-heart-of-the-city.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=194&sr_order=popularity&srpvid=eb8c0d82dc480070&srepoch=1710294919&all_sr_blocks=993906201_379957489_6_0_0&highlighted_blocks=993906201_379957489_6_0_0&matching_block_id=993906201_379957489_6_0_0&sr_pri_blocks=993906201_379957489_6_0_0__85200&from=searchresults#hotelTmpl,52.5295403,13.4026178
St Christopher's Inn Berlin Mitte,450,8.1,Very Good,3685,"Ziegelstr. 28, Mitte, 10117 Berlin, Germany",https://www.booking.com/hotel/de/baxpax-downtown-hostel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=196&sr_order=popularity&srpvid=eb8c0d82dc480070&srepoch=1710294919&all_sr_blocks=6604933_201635528_4_2_0&highlighted_blocks=6604933_201635528_4_2_0&matching_block_id=6604933_201635528_4_2_0&sr_pri_blocks=6604933_201635528_4_2_0__41159&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5239031,13.3909164
"Hotel Indigo Berlin – Ku’damm, an IHG Hotel",280,8.5,Very Good,1286,"Hardenbergstr. 15, Charlottenburg-Wilmersdorf, 10623 Berlin, Germany",https://www.booking.com/hotel/de/indigo.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=90&sr_order=popularity&srpvid=76670d82307f007a&srepoch=1710294919&all_sr_blocks=35080323_376233903_2_2_0&highlighted_blocks=35080323_376233903_2_2_0&matching_block_id=35080323_376233903_2_2_0&sr_pri_blocks=35080323_376233903_2_2_0__25630&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5078433,13.3278541
Hotel Novalis,184,7.3,Good,963,"Novalisstr. 5, Mitte, 10115 Berlin, Germany",https://www.booking.com/hotel/de/novalisberlin.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=87&sr_order=popularity&srpvid=76670d82307f007a&srepoch=1710294919&all_sr_blocks=6147302_362958022_0_2_0&highlighted_blocks=6147302_362958022_0_2_0&matching_block_id=6147302_362958022_0_2_0&sr_pri_blocks=6147302_362958022_0_2_0__16800&from=searchresults#hotelTmpl,52.5285766,13.3888278
Aparthotel Adagio Berlin Kurfürstendamm,249,8.3,Very Good,2274,"Lietzenburger Str. 89 a, Charlottenburg-Wilmersdorf, 10719 Berlin, Germany",https://www.booking.com/hotel/de/adagio-city-aparthotel-berlin-kurfurstendamm.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=popularity&srpvid=76670d82307f007a&srepoch=1710294919&all_sr_blocks=4793001_95236721_2_2_0&highlighted_blocks=4793001_95236721_2_2_0&matching_block_id=4793001_95236721_2_2_0&sr_pri_blocks=4793001_95236721_2_2_0__22784&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.4996778,13.3212683
Suite im Sony Center am Potsdamer Platz,914,8.8,Fabulous,169,"Bellevuestraße 1, Mitte, 10785 Berlin, Germany",https://www.booking.com/hotel/de/sonycenter-appartement-am-potsdamer-platz.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=192&sr_order=popularity&srpvid=eb8c0d82dc480070&srepoch=1710294919&all_sr_blocks=307179901_268039281_2_0_0&highlighted_blocks=307179901_268039281_2_0_0&matching_block_id=307179901_268039281_2_0_0&sr_pri_blocks=307179901_268039281_2_0_0__83600&from=searchresults#hotelTmpl,52.5101083,13.3745013
"The Hoxton, Charlottenburg",360,8.7,Fabulous,720,"18-19 Meinekestraße, Charlottenburg-Wilmersdorf, 10719 Berlin, Germany",https://www.booking.com/hotel/de/the-hoxton-charlottenburg.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&srpvid=76670d82307f007a&srepoch=1710294919&all_sr_blocks=964819703_373419456_2_2_0&highlighted_blocks=964819703_373419456_2_2_0&matching_block_id=964819703_373419456_2_2_0&sr_pri_blocks=964819703_373419456_2_2_0__32940&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5008373,13.3290966
Grand Hyatt Berlin,511,8.8,Fabulous,2591,"Marlene-Dietrich-Platz 2, Mitte, 10785 Berlin, Germany",https://www.booking.com/hotel/de/grand-hyatt-berlin.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=96&sr_order=popularity&srpvid=76670d82307f007a&srepoch=1710294919&all_sr_blocks=6929042_343784450_2_2_0&highlighted_blocks=6929042_343784450_2_2_0&matching_block_id=6929042_343784450_2_2_0&sr_pri_blocks=6929042_343784450_2_2_0__46800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5082832,13.3726697
